Date;index;High;Low;Open;Close;Volume;Adj Close;datestamp;timestamp;day_perf;day_perf_x100;Open_p;Close_p;Open_p2;Close_p2;Open_p5;Close_p5;Open_p10;Close_p10;Volume_p;ema12;ema26;macd;signal;histogram;DVolume;ema12v;ema26v;macdv;signalv;histogramv;Overnight;Dgain;Tgain_;Dgain_p;Dgain_p2;Dgain_p5;Dgain_p10;MDgain_p1;MDgain_p2;MDgain_p5;MDgain_p10;histogram_p;hist_trend;hist_peack;hist_trend_p;hist_changepoint;maxday;daytype;deltaday;low_err;y_pred_l;high_err;y_pred_h;buy;buy3;lower_gap;gain;var_10gg;var_1gg;gain_ave;stock;trend;slope_x1000;first_data;name_ist;trend1w;trend1m;trend3m;trend6m
2021-01-29;2206;12.470000267028809;11.380000114440918;12.260000228881836;11.739999771118164;450100.0;11.739999771118164;2021-01-29;1611874800;96.0;-4.24%;12.220000267028809;11.779999732971191;12.09000015258789;12.020000457763672;10.5600004196167;11.140000343322754;10.9399995803833;11.0;421400.0;11.372500022252401;11.132692337036133;0.2398076852162685;0.11671650443661265;0.12309118077965585;6.810631229235881;0.1166103511005157;0.08408062239178246;0.03252972870873323;-0.10124177822642252;0.13377150693515577;104.07;96.0;;96.0;99.0;105.0;101.0;96.0;97.0;111.0;107.0;0.128660973660286;3;0;3.0;0;2021-01-12;1.0;18.0;-15.638834409296805;-114.2089284851624;-16.18206562118081;179.36771909384328;YES;NO;-0.1;14278;10.75;4.07;1365;PBYI;0;-0.00025;2012-04-24;ist11;0.0;1.0;1.0;1.0
2021-01-29;3272;0.9100000262260437;0.8700000047683716;0.8999999761581421;0.8899999856948853;1062700.0;0.8899999856948853;2021-01-29;1611874800;99.0;-1.11%;0.9300000071525574;0.8999999761581421;0.9800000190734863;0.9300000071525574;1.0800000429153442;1.0800000429153442;0.9100000262260437;1.0199999809265137;963400.0;0.9808333317438761;0.9684615387366369;0.012371793007239229;0.048547013150660755;-0.036175220143421526;10.307245173344405;0.4295024976330459;0.31291563335143735;0.11658686428160853;0.017561573739769843;0.09902529054183869;100.0;99.0;;97.0;95.0;100.0;112.0;96.0;91.0;82.0;98.0;-0.03993590210068257;1;0;1.0;0;2021-01-15;-1.0;-15.0;0.7461644384555799;-0.22106814586414752;0.7768500852983375;0.5089376518522348;YES;YES;-4.03;-428;-1.11;0.0;-855;HPQ;0;-0.0;2007-10-25;ist12;0.0;0.0;1.0;1.0
2021-01-29;3239;203.0500030517578;192.80999755859375;197.82000732421875;193.25;21499500.0;193.25;2021-01-29;1611874800;98.0;-2.31%;200.0;198.22000122070312;197.63999938964844;194.97000122070312;203.99000549316406;202.02000427246094;210.57000732421875;201.86000061035156;11041300.0;201.42166646321616;207.57269111046423;-6.151024647248079;-2.919515017430667;-3.2315096298174115;94.71891896787515;0.22489120567557874;0.15163962442382475;0.07325158125175399;0.033281218371691915;0.039970362880062074;99.8;98.0;;99.0;99.0;99.0;96.0;97.0;98.0;95.0;92.0;-3.4101843874678712;1;0;1.0;0;2021-01-15;-1.0;-15.0;24.89223952135967;131.50646533494347;32.117053465148274;208.2483727525528;NO;YES;1.47;77;-0.88;-0.2;-123;V;RAISING;0.00047;2008-03-19;ist13;0.0;0.0;0.0;1.0
2021-01-29;3794;45.369998931884766;44.47999954223633;44.849998474121094;44.58000183105469;22575200.0;44.58000183105469;2021-01-29;1611874800;99.0;-0.60%;45.90999984741211;45.34000015258789;45.2400016784668;45.70000076293945;44.75;44.77000045776367;44.869998931884766;45.150001525878906;21166000.0;45.18833351135254;44.832954993614784;0.35537851773775486;0.4210443007640347;-0.06566578302627984;6.6578474912595675;0.07161038343892726;0.07622346037258781;-0.004613076933660559;-0.041098944623209885;0.036485867689549326;98.92;99.0;;99.0;101.0;100.0;101.0;97.0;99.0;100.0;99.0;0.045664053696854334;4;0;3.0;-1;2021-01-29;-1.0;-1.0;3.185736915402117;29.60477016226205;3.359468595222907;53.753176360439944;NO;YES;1.51;205;-0.42;-1.08;-65;CSCO;RAISING;6e-05;2006-01-03;ist14;0.0;1.0;1.0;1.0
2021-01-29;3794;246.47000122070312;240.25;244.92999267578125;241.42999267578125;3792800.0;241.42999267578125;2021-01-29;1611874800;99.0;-1.43%;252.47999572753906;247.75;255.47000122070312;251.05999755859375;252.25999450683594;253.5;236.5;241.66000366210938;5205600.0;248.91583506266275;238.3000007042518;10.61583435841095;8.773142453272458;1.8426919051384925;-27.140003073613034;0.11989084597955924;0.08391702436777727;0.03597382161178196;-0.027474589320945646;0.0634484109327276;98.86;99.0;;98.0;98.0;100.0;102.0;96.0;95.0;96.0;102.0;2.7027989031582464;3;0;3.0;0;2021-01-11;1.0;19.0;25.761881320673297;172.88213553994171;27.3581238802729;261.58951600109253;NO;YES;1.4;83;-1.65;-1.14;-101;AMGN;RAISING;0.00042;2006-01-03;ist15;0.0;1.0;1.0;0.0
2021-01-29;3794;201.57000732421875;193.1199951171875;198.3000030517578;194.19000244140625;13655600.0;194.19000244140625;2021-01-29;1611874800;98.0;-2.07%;198.0500030517578;197.22999572753906;196.89999389648438;194.02999877929688;205.5500030517578;205.83999633789062;208.7899932861328;209.91000366210938;10403200.0;203.97666803995767;208.83076946551984;-4.854101425562163;-5.196116901191213;0.3420154756290499;31.263457397723776;0.09236832180185635;0.05995582097528347;0.032412500826572876;-0.00013283351639068987;0.03254533434296357;100.54;98.0;;100.0;99.0;100.0;101.0;98.0;99.0;94.0;93.0;0.8526424940495128;3;0;3.0;0;2021-01-15;1.0;15.0;-76.50400278702102;147.45965981289874;-74.77514974251324;401.1250636012118;NO;YES;1.32;1065;0.08;0.54;405;BA;RAISING;0.00055;2006-01-03;ist16;1.0;0.0;1.0;1.0
2021-01-29;3794;41.459999084472656;39.97999954223633;40.61000061035156;40.029998779296875;11659700.0;40.029998779296875;2021-01-29;1611874800;99.0;-1.43%;41.11000061035156;41.11000061035156;40.97999954223633;40.650001525878906;42.060001373291016;42.689998626708984;47.41999816894531;47.869998931884766;10283300.0;43.60916646321615;42.59153835590069;1.0176281073154598;2.0528914948813966;-1.0352633875659367;13.384808378633316;0.07735912855448772;0.06395266732372523;0.013406461230762487;0.022235760508472244;-0.008829299277709757;98.78;99.0;;100.0;99.0;101.0;101.0;97.0;98.0;95.0;84.0;-0.4733831834928912;4;0;4.0;0;2021-01-27;-1.0;-3.0;-15.33983312150383;36.75743190306713;-15.197754610337476;75.47135949020347;YES;YES;1.09;885;-1.53;-1.22;398;COP;RAISING;1e-05;2006-01-03;ist17;0.0;0.0;1.0;1.0
2021-01-29;3794;51.20000076293945;49.4900016784668;50.310001373291016;49.56999969482422;27479500.0;49.56999969482422;2021-01-29;1611874800;99.0;-1.47%;50.0;51.599998474121094;49.470001220703125;48.41999816894531;48.84000015258789;48.68000030517578;50.15999984741211;49.58000183105469;29163100.0;49.384999910990395;50.08675780663123;-0.7017578956408386;-0.4979060382245264;-0.20385185741631218;-5.773048818541239;0.05899923436542907;0.11373966324513315;-0.05474042887970409;-0.07529078921253365;0.020550360332829566;97.5;99.0;;103.0;98.0;100.0;99.0;99.0;100.0;101.0;99.0;-0.2587792132994393;1;0;1.0;0;2021-01-19;-1.0;-11.0;5.916240276974918;36.20816454026515;6.753255628737037;51.93725492497931;NO;YES;1.37;47;2.38;-2.5;-111;CMCSA;RAISING;9e-05;2006-01-03;ist18;1.0;0.0;1.0;1.0
2021-01-29;3794;62.79999923706055;61.029998779296875;62.29999923706055;61.43000030517578;16090300.0;61.43000030517578;2021-01-29;1611874800;99.0;-1.40%;62.83000183105469;62.290000915527344;63.88999938964844;62.02000045776367;63.88999938964844;64.55999755859375;64.91000366210938;66.0199966430664;17514700.0;64.50250021616618;63.117982570941635;1.3845176452245482;1.7092962889929428;-0.3247786437683946;-8.132597189789148;0.03148790066244687;0.06432864728773423;-0.03284074662528736;-0.02468648372139073;-0.00815426290389663;100.02;99.0;;99.0;97.0;101.0;102.0;98.0;96.0;96.0;95.0;0.014933447552543555;4;0;3.0;-1;2021-01-29;-1.0;-1.0;-5.15509031419775;49.43471178441546;-4.708825542470578;84.51415084377348;NO;YES;1.24;375;-0.95;0.02;88;BMY;RAISING;0.0001;2006-01-03;ist19;0.0;1.0;1.0;1.0
2021-01-29;3794;55.27000045776367;54.47999954223633;55.0;54.75;26228500.0;54.75;2021-01-29;1611874800;100.0;-0.45%;55.0;55.369998931884766;56.63999938964844;55.130001068115234;57.16999816894531;57.470001220703125;56.88999938964844;57.040000915527344;24000800.0;56.73083337148031;57.453073061429535;-0.7222396899492267;-0.6352137894372305;-0.08702590051199621;9.281773940868637;0.050474182353058256;0.07188535155221991;-0.021411169199161653;-0.0264605231500787;0.005049353950917046;99.33;100.0;;101.0;97.0;101.0;100.0;100.0;97.0;96.0;96.0;-0.031154162523752138;4;0;4.0;0;2021-01-27;-1.0;-3.0;-4.033984668167285;51.06297560219265;-4.0689481011804745;67.00466397439938;YES;YES;1.07;223;-0.69;-0.67;76;VZ;RAISING;7e-05;2006-01-03;ist20;0.0;0.0;0.0;0.0
2021-01-29;3794;29.040000915527344;28.56999969482422;28.780000686645508;28.6299991607666;50030900.0;28.6299991607666;2021-01-29;1611874800;99.0;-0.52%;29.030000686645508;28.799999237060547;29.040000915527344;29.139999389648438;28.809999465942383;28.93000030517578;28.649999618530273;29.290000915527344;52642500.0;29.014166673024494;28.765024698697605;0.24914197432688923;0.19013160314315375;0.05901037118373548;-4.961010590302513;0.05558194429450067;0.0660521048912655;-0.010470160596764838;-0.0238199456358167;0.013349785039051862;99.93;99.0;;99.0;100.0;100.0;102.0;99.0;99.0;99.0;100.0;0.11962022536840461;3;0;3.0;0;2021-01-12;1.0;18.0;-6.386723696489206;26.99447558146329;-6.379718065086159;43.54305197347131;YES;YES;1.06;520;-0.59;-0.07;229;T;RAISING;1e-05;2006-01-03;ist21;0.0;0.0;1.0;0.0
2021-01-29;3794;339.0199890136719;330.6300048828125;336.5299987792969;333.5799865722656;3899200.0;333.5799865722656;2021-01-29;1611874800;99.0;-0.88%;336.6400146484375;338.1499938964844;337.0400085449219;332.989990234375;353.30999755859375;347.54998779296875;356.8500061035156;350.5299987792969;2769900.0;346.5074946085612;348.48307448167066;-1.9755798731094387;4.45214900264034;-6.427728875749779;40.77042492508755;0.09949701619102484;0.08950354679198022;0.009993469399044622;-0.05508461382344722;0.06507808322249184;99.52;99.0;;100.0;99.0;98.0;98.0;99.0;99.0;94.0;93.0;-5.6255699440285225;4;0;4.0;0;2021-01-25;-1.0;-5.0;80.29950019021737;184.2981822782577;83.34388285387809;323.4570045495732;NO;YES;1.81;-30;0.18;-0.48;-241;UNH;RAISING;0.00059;2006-01-03;ist22;1.0;0.0;1.0;1.0
2021-01-29;3794;209.39999389648438;203.11000061035156;205.11000061035156;207.83999633789062;5202500.0;207.83999633789062;2021-01-29;1611874800;101.0;1.33%;208.6300048828125;206.82000732421875;212.38999938964844;207.0;212.50999450683594;213.3800048828125;212.10000610351562;208.5;5401600.0;210.8758341471354;211.7342312152569;-0.8583970681214907;-0.4204062002676494;-0.43799086785384134;-3.6859449052132702;0.10117887863615134;0.07921140535338597;0.021967473282765368;-0.036325335977637124;0.05829280926040249;99.17;101.0;;99.0;97.0;100.0;98.0;100.0;98.0;98.0;98.0;-0.36190026438132844;4;0;4.0;0;2021-01-26;1.0;4.0;14.266509969559593;161.26252926234594;17.727771606075976;219.64972756145949;NO;YES;1.29;56;0.49;-0.83;-84;MCD;RAISING;0.00036;2006-01-03;ist23;1.0;0.0;0.0;0.0
2021-01-29;3794;36.880001068115234;35.619998931884766;36.880001068115234;35.900001525878906;60026600.0;35.900001525878906;2021-01-29;1611874800;97.0;-2.66%;35.95000076293945;35.86000061035156;36.9900016784668;36.2400016784668;36.31999969482422;36.54999923706055;36.779998779296875;36.75;39466700.0;36.26718235015869;36.48085403442383;-0.21367168426513672;-0.25715589930868454;0.043484215043547825;52.09429721765437;0.060766183946937814;0.061739147878146924;-0.0009729639312091101;0.010695191080810523;-0.011668155012019633;102.84;97.0;;100.0;98.0;101.0;100.0;100.0;97.0;99.0;98.0;0.14048457621169852;3;0;3.0;0;2021-01-11;1.0;19.0;-1.5354540506989736;29.507898936367663;-0.9060022802941745;45.50793503900114;NO;YES;1.22;267;0.11;2.84;43;PFE;RAISING;5e-05;2006-01-03;ist24;0.0;0.0;1.0;1.0
2021-01-29;3794;124.72000122070312;119.70999908447266;120.25;123.58999633789062;10995100.0;123.58999633789062;2021-01-29;1611874800;103.0;2.78%;117.91000366210938;120.38999938964844;115.19999694824219;114.29000091552734;113.0;112.83999633789062;111.20999908447266;110.04000091552734;11296300.0;114.33416684468587;111.39957134540265;2.934595499283219;1.9498710523643377;0.9847244469188814;-2.666359781521383;0.14177399300636515;0.11951749573316829;0.022256497273196854;0.00731613733286982;0.014940359940327035;99.88;103.0;;102.0;99.0;100.0;99.0;105.0;107.0;109.0;111.0;0.49630168360522164;2;0;2.0;0;2020-12-15;1.0;46.0;44.079484205255596;58.172445970968155;47.63619876958256;95.03485248539243;NO;NO;2.12;-231;11.04;-0.12;-381;ABT;RAISING;0.00014;2006-01-03;ist25;1.0;1.0;1.0;1.0
2021-01-29;2188;266.55999755859375;254.85000610351562;265.29998779296875;258.3299865722656;30389500.0;258.3299865722656;2021-01-29;1611874800;97.0;-2.63%;277.17999267578125;265.0;282.5299987792969;272.1400146484375;272.010009765625;274.5;253.39999389648438;245.63999938964844;37758800.0;265.01000086466473;266.49961442213794;-1.4896135574732057;-4.847619961469598;3.3580064039963924;-19.516774897507336;0.04888093693809656;0.1363750893387586;-0.08749415240066205;-0.034900081436767386;-0.052594070963894665;100.11;97.0;;96.0;96.0;101.0;97.0;93.0;91.0;95.0;102.0;2.7569310767019095;2;0;2.0;0;2021-01-25;1.0;5.0;16.901788802760166;208.55711686921148;22.696736761693046;274.07159929713015;NO;YES;1.24;60;2.77;0.11;-67;FB;RAISING;0.00084;2012-05-18;ist26;0.0;1.0;0.0;1.0
2021-01-29;3794;169.80999755859375;165.7899932861328;168.8000030517578;168.1699981689453;12840900.0;168.1699981689453;2021-01-29;1611874800;100.0;-0.37%;166.1699981689453;171.8800048828125;165.00999450683594;163.02999877929688;174.0;172.77999877929688;177.00999450683594;173.42999267578125;14449100.0;171.28999837239584;174.5888448861929;-3.2988465137970593;-0.7609191851058925;-2.5379273286911666;-11.130104989238083;0.10531930993480715;0.18927326838031344;-0.0839539584455063;-0.1689243863482403;0.08497042790273401;98.21;100.0;;103.0;99.0;99.0;98.0;101.0;102.0;97.0;95.0;-2.75085415527691;1;0;1.0;0;2021-01-04;-1.0;-26.0;31.916619145122752;112.91912326260513;33.50436893478195;157.44602999244228;NO;YES;1.49;-63;3.15;-1.79;-196;DIS;RAISING;0.00027;2006-01-03;ist27;1.0;0.0;1.0;1.0
2021-01-29;3794;182.97999572753906;174.8699951171875;182.2899932861328;175.66000366210938;4214600.0;175.66000366210938;2021-01-29;1611874800;96.0;-3.64%;185.0;183.4199981689453;177.30999755859375;186.64999389648438;170.1999969482422;169.0399932861328;167.27000427246094;166.41000366210938;4153700.0;172.44666544596353;172.14615337665265;0.3005120693108836;-2.3739471000823564;2.67445916939324;1.466162698317163;0.08706366410471338;0.117009530267466;-0.02994586616275262;-0.03577589803302867;0.005830031870276052;99.38;96.0;;99.0;105.0;99.0;99.0;95.0;99.0;103.0;105.0;2.2654983542243863;2;0;2.0;0;2021-01-27;1.0;3.0;-26.385355388788298;161.79733876525472;-21.466647660396575;243.96963009095487;YES;YES;1.09;388;6.11;-0.62;155;MMM;RAISING;0.00032;2006-01-03;ist28;0.0;1.0;1.0;1.0
2021-01-29;3794;61.5;60.209999084472656;61.15999984741211;60.43000030517578;11451800.0;60.43000030517578;2021-01-29;1611874800;99.0;-1.19%;62.54999923706055;61.220001220703125;61.400001525878906;62.54999923706055;60.939998626708984;60.36000061035156;62.06999969482422;61.599998474121094;11166400.0;61.396666844685875;62.675269200251655;-1.2786023555657806;-0.9842077048755442;-0.2943946506902364;2.555881931508812;0.06943485132921895;0.03785878408345719;0.03157606724576176;-0.0022361105517167243;0.033812177797478485;99.9;99.0;;98.0;102.0;99.0;99.0;97.0;98.0;99.0;97.0;-0.42027925561975366;1;0;1.0;0;2021-01-05;-1.0;-25.0;4.210830296958861;51.34476631759702;4.5729813219295465;61.612082351588654;NO;YES;1.18;19;0.12;-0.1;-65;ORCL;RAISING;9e-05;2006-01-03;ist29;0.0;0.0;1.0;1.0
2021-01-29;3794;138.4600067138672;136.00999450683594;138.11000061035156;136.57000732421875;6777500.0;136.57000732421875;2021-01-29;1611874800;99.0;-1.12%;138.8300018310547;139.19000244140625;140.50999450683594;138.0399932861328;139.5;138.58999633789062;141.47999572753906;141.75999450683594;5514000.0;140.25916544596353;142.6388450035682;-2.3796795576046748;-2.044146567667989;-0.3355329899366857;22.914399709829524;0.04500113777402643;0.14299260807211633;-0.09799147029808991;-0.09732265074997203;-0.0006688195481178855;99.22;99.0;;100.0;98.0;99.0;100.0;98.0;97.0;98.0;97.0;-0.4301845300571283;1;0;1.0;0;2020-12-03;-1.0;-58.0;7.870481310929506;112.95972333247593;8.468426059434904;145.29871247169183;NO;YES;1.21;63;-1.06;-0.78;-54;PEP;RAISING;0.00018;2006-01-03;ist30;0.0;0.0;0.0;1.0
2021-01-29;3794;277.05999755859375;270.0299987792969;275.80999755859375;270.82000732421875;4078100.0;270.82000732421875;2021-01-29;1611874800;98.0;-1.81%;276.1700134277344;278.04998779296875;279.989990234375;274.04998779296875;279.260009765625;284.0;274.5;268.3399963378906;3463000.0;276.59332784016925;272.1792297363281;4.414098103841127;3.0350179210347568;1.3790801828063701;17.762056020791224;0.03781062924285066;0.05875831909220772;-0.020947689849357055;-0.041914411000533225;0.02096672115117617;99.19;98.0;;101.0;98.0;102.0;98.0;98.0;97.0;97.0;99.0;2.288750955521942;3;0;3.0;0;2021-01-14;-1.0;-16.0;56.77281079753425;158.17852782654202;60.02729726665905;273.01878248710244;NO;YES;1.71;8;-0.87;-0.81;-205;HD;RAISING;0.00049;2006-01-03;ist31;0.0;1.0;0.0;0.0
