Date;High;Low;Open;Close;Volume;Adj Close;datestamp;timestamp;day_perf;day_perf_x100;Open_p;Close_p;Open_p2;Close_p2;Open_p5;Close_p5;Open_p10;Close_p10;Volume_p;ema12;ema26;macd;signal;histogram;DVolume;ema12v;ema26v;macdv;signalv;histogramv;Overnight;Dgain;Tgain_;Dgain_p;Dgain_p2;Dgain_p5;Dgain_p10;MDgain_p1;MDgain_p2;MDgain_p5;MDgain_p10;histogram_p;hist_trend;hist_peack;hist_trend_p;hist_changepoint;maxday;daytype;deltaday;low_err;y_pred_l;high_err;y_pred_h;buy;buy3;lower_gap;gain;var_10gg;var_1gg;gain_ave;stock;trend;slope_x1000;first_data;name_ist;trend1w;trend1m;trend3m;trend6m
2021-01-29;12.46500015258789;11.90999984741211;12.260000228881836;12.100000381469727;45000.0;12.100000381469727;2021-01-29;1611874800;99.0;-1.31%;12.220000267028809;11.779999732971191;12.09000015258789;12.020000457763672;10.5600004196167;11.140000343322754;10.9399995803833;11.0;421400.0;11.40250007311503;11.146538514357347;0.2559615587576829;0.11851137927457146;0.13745017948311145;-89.32130991931656;0.036500400143389296;0.04710679887310999;-0.010606398729720697;-0.10603468127514051;0.09542828254541982;104.07;99.0;;96.0;99.0;105.0;101.0;99.0;100.0;115.0;111.0;0.12866097366026213;2;0;3.0;0;2021-01-12;1.0;18.0;-15.109794861154626;-114.20805121533434;-16.187056677062344;179.36770942156036;YES;NO;-0.11;13823;14.15;4.07;1295;PBYI;0;-0.00025;2012-04-24;ist11;0.0;1.0;1.0;1.0
2021-01-29;24.8700008392334;24.530000686645508;24.979999542236328;24.610000610351562;524120.0;24.610000610351562;2021-01-29;1611874800;99.0;-1.48%;24.979999542236328;24.8700008392334;24.18000030517578;24.850000381469727;25.110000610351562;25.270000457763672;25.579999923706055;25.6200008392334;9292900.0;25.12000036239624;24.915384732759914;0.20461562963632574;0.5361255906585968;-0.33150996102227104;-94.35999526520247;-0.0394166685415415;0.00721878477811102;-0.04663545331965252;-0.032632877646610006;-0.014002575673042514;100.44;99.0;;100.0;103.0;101.0;100.0;99.0;102.0;98.0;96.0;-0.25487893531125594;4;0;4.0;0;2021-01-25;-1.0;-5.0;7.2301006232196485;10.703113631067529;7.165169618136066;24.356128947335883;NO;YES;2.3;-10;-0.04;0.44;-289;HPQ;RAISING;0.0;2006-01-03;ist12;0.0;1.0;1.0;1.0
2021-01-29;203.0399932861328;196.5500030517578;200.0;197.9499969482422;1766037.0;197.9499969482422;2021-01-29;1611874800;99.0;-1.03%;200.0;198.22000122070312;197.63999938964844;194.97000122070312;203.99000549316406;202.02000427246094;210.57000732421875;201.86000061035156;11015700.0;201.81333287556967;207.75346022385818;-5.940127348288513;-2.896081984212938;-3.044045364075575;-83.96800021787085;0.07583054051713599;0.0828423943506975;-0.00701185383356151;0.0243537914460396;-0.03136564527960111;100.9;99.0;;99.0;99.0;99.0;96.0;99.0;100.0;97.0;94.0;-3.4101843874678712;1;0;1.0;0;2021-01-15;-1.0;-15.0;28.62762880180935;131.509132466694;32.10705605437386;208.24835435751282;NO;YES;1.51;52;1.53;0.9;-143;V;RAISING;0.00047;2008-03-19;ist13;0.0;0.0;1.0;1.0
2021-01-29;45.099998474121094;44.72999954223633;44.849998474121094;44.82500076293945;1782756.0;44.82500076293945;2021-01-29;1611874800;100.0;-0.06%;45.90999984741211;45.34000015258789;45.2400016784668;45.70000076293945;44.75;44.77000045776367;44.869998931884766;45.150001525878906;21142400.0;45.208750089009605;44.842378029456505;0.36637205955310037;0.4222658054101842;-0.05589374585708384;-91.56786362948388;-0.0103107399197613;0.03841371113011708;-0.04872445104987838;-0.04600417891509769;-0.0027202721347806894;98.92;100.0;;99.0;101.0;100.0;101.0;98.0;99.0;100.0;100.0;0.045664053696854334;4;0;3.0;-1;2021-01-29;-1.0;-1.0;3.4354734455829714;29.604932707142744;3.089752685346326;53.75279339182683;NO;YES;1.51;199;0.12;-1.08;-70;CSCO;RAISING;6e-05;2006-01-03;ist14;0.0;1.0;1.0;1.0
2021-01-29;245.59140014648438;241.3000030517578;244.92999267578125;241.77999877929688;287696.0;241.77999877929688;2021-01-29;1611874800;99.0;-1.29%;252.47999572753906;247.75;255.47000122070312;251.05999755859375;252.25999450683594;253.5;236.5;241.66000366210938;5204000.0;248.94500223795572;238.31346247746393;10.63153976049179;8.774887497948107;1.8566522625436832;-94.4716372021522;0.06373997191900524;0.05800123633982996;0.005738735579175279;-0.030836507022639317;0.03657524260181459;98.86;99.0;;98.0;98.0;100.0;102.0;96.0;95.0;96.0;102.0;2.7027989031582464;3;0;3.0;0;2021-01-11;1.0;19.0;26.81077779597456;172.88321166565493;26.48044874551863;261.58910356266705;NO;YES;1.4;81;-1.51;-1.14;-102;AMGN;RAISING;0.00042;2006-01-03;ist15;0.0;1.0;1.0;0.0
2021-01-29;199.75;196.81959533691406;198.0449981689453;197.32009887695312;2026754.0;197.32009887695312;2021-01-29;1611874800;100.0;-0.37%;198.0500030517578;197.22999572753906;196.89999389648438;194.02999877929688;205.5500030517578;205.83999633789062;208.7899932861328;209.91000366210938;10367500.0;204.23750940958658;208.95115778996393;-4.71364838037735;-5.180511007281833;0.4668626269044829;-80.45088979985532;-0.0008689824708642176;0.01692321900325927;-0.017792201474123488;-0.005719630392450007;-0.012072571081673481;100.41;100.0;;100.0;99.0;100.0;101.0;100.0;100.0;96.0;95.0;0.8526424940495572;3;0;3.0;0;2021-01-15;1.0;15.0;-72.80830149929795;147.46684820633413;-76.59323899872982;401.1245503316626;NO;YES;1.34;1032;1.7;0.41;383;BA;RAISING;0.00055;2006-01-03;ist16;0.0;0.0;1.0;1.0
2021-01-29;41.130001068115234;40.45000076293945;41.11000061035156;40.7599983215332;498286.0;40.7599983215332;2021-01-29;1611874800;99.0;-0.85%;41.11000061035156;41.11000061035156;40.97999954223633;40.650001525878906;42.060001373291016;42.689998626708984;47.41999816894531;47.869998931884766;10282800.0;43.669999758402504;42.61961526137132;1.0503844970311818;2.0565310937387045;-1.0061465967075227;-95.15417979538647;-0.013094740828073048;0.022204727608697072;-0.03529946843677012;0.016823708596727945;-0.052123177033498065;100.0;99.0;;100.0;99.0;101.0;101.0;99.0;99.0;97.0;86.0;-0.473383183492897;4;0;4.0;0;2021-01-27;-1.0;-3.0;-14.870327225347154;36.757950636063896;-15.527404848624144;75.4709781743199;NO;YES;1.11;851;0.27;0.0;373;COP;RAISING;1e-05;2006-01-03;ist17;0.0;0.0;1.0;1.0
2021-01-29;51.06999969482422;49.79499816894531;50.310001373291016;50.31999969482422;2090457.0;50.31999969482422;2021-01-29;1611874800;100.0;0.02%;50.0;51.599998474121094;49.470001220703125;48.41999816894531;48.84000015258789;48.68000030517578;50.15999984741211;49.58000183105469;29151300.0;49.447499910990395;50.11560396047739;-0.6681040494869919;-0.49416672198521006;-0.1739373275017818;-92.82894073334637;-0.013587201708690386;0.08023823121092431;-0.0938254329196147;-0.07963595219431058;-0.014189480725304127;97.5;100.0;;103.0;98.0;100.0;99.0;101.0;102.0;103.0;100.0;-0.2587792132994393;1;0;1.0;0;2021-01-19;-1.0;-11.0;6.220915337972684;36.208364678962575;6.623391566053385;51.93711667658609;NO;YES;1.39;32;3.92;-2.5;-124;CMCSA;RAISING;9e-05;2006-01-03;ist18;1.0;0.0;1.0;1.0
2021-01-29;62.45000076293945;62.0099983215332;62.83000183105469;62.060001373291016;793406.0;62.060001373291016;2021-01-29;1611874800;99.0;-1.23%;62.83000183105469;62.290000915527344;63.88999938964844;62.02000045776367;63.88999938964844;64.55999755859375;64.91000366210938;66.0199966430664;17509900.0;64.55500030517578;63.142213381253754;1.4127869239220274;1.7124373199593295;-0.29965039603730204;-95.4688147847789;-0.04132116633003404;0.03072446252197294;-0.07204562885200698;-0.029044309948659894;-0.04300131890334709;100.87;99.0;;99.0;97.0;101.0;102.0;99.0;97.0;97.0;96.0;0.014933447552543555;4;0;3.0;-1;2021-01-29;-1.0;-1.0;-4.176123573170088;49.43618469452532;-5.0584551604529935;84.51394604163465;NO;YES;1.26;361;0.06;0.87;77;BMY;RAISING;0.0001;2006-01-03;ist19;0.0;1.0;1.0;1.0
2021-01-29;55.27000045776367;54.47999954223633;55.0;54.96500015258789;2531280.0;54.96500015258789;2021-01-29;1611874800;100.0;-0.06%;55.0;55.369998931884766;56.63999938964844;55.130001068115234;57.16999816894531;57.470001220703125;56.88999938964844;57.040000915527344;23985800.0;56.74875005086263;57.461342298067535;-0.7125922472049027;-0.6341418513545278;-0.07845039585037483;-89.4467559972984;-0.0318331595547847;0.03389734759475333;-0.06573050714953803;-0.03138690231307397;-0.03434360483646406;99.33;100.0;;101.0;97.0;101.0;100.0;100.0;97.0;96.0;97.0;-0.031154162523752138;4;0;4.0;0;2021-01-27;-1.0;-3.0;-4.033984668167285;51.06297560219264;-4.068948101180503;67.00466397439942;YES;YES;1.08;219;-0.3;-0.67;72;VZ;RAISING;7e-05;2006-01-03;ist20;0.0;0.0;0.0;0.0
2021-01-29;28.96500015258789;28.575000762939453;28.780000686645508;28.94499969482422;3846392.0;28.94499969482422;2021-01-29;1611874800;101.0;0.57%;29.030000686645508;28.799999237060547;29.040000915527344;29.139999389648438;28.809999465942383;28.93000030517578;28.649999618530273;29.290000915527344;52595700.0;29.040416717529297;28.777140103853664;0.2632766136756324;0.19170211862634742;0.07157449504928495;-92.68686983916936;-0.017575963061192135;0.03228691688094629;-0.04986287994213842;-0.02820008686682544;-0.02166279307531298;99.93;101.0;;99.0;100.0;100.0;102.0;100.0;100.0;100.0;101.0;0.11962022536840461;3;0;3.0;0;2021-01-12;1.0;18.0;-6.381727898896017;26.99447891298464;-6.454639786275827;43.542998610860025;YES;YES;1.07;504;0.5;-0.07;215;T;RAISING;1e-05;2006-01-03;ist21;0.0;0.0;1.0;0.0
2021-01-29;337.95941162109375;334.0;336.6400146484375;337.6199951171875;244797.0;337.6199951171875;2021-01-29;1611874800;100.0;0.29%;336.6400146484375;338.1499938964844;337.0400085449219;332.989990234375;353.30999755859375;347.54998779296875;356.8500061035156;350.5299987792969;2769900.0;346.8441619873047;348.6384594257061;-1.7942974384014292;4.472291495385674;-6.266588933787103;-91.16224412433662;-0.010446874683495718;0.03876021254220209;-0.04920708722569781;-0.06166245344841914;0.01245536622272133;99.55;100.0;;100.0;99.0;98.0;98.0;100.0;100.0;96.0;95.0;-5.6255699440285225;4;0;4.0;0;2021-01-25;-1.0;-5.0;83.66594373938892;184.30153870058749;82.28442318183522;323.45586362271735;NO;YES;1.83;-41;1.39;-0.45;-250;UNH;RAISING;0.00059;2006-01-03;ist22;0.0;0.0;1.0;1.0
2021-01-29;205.99000549316406;203.13999938964844;208.6300048828125;205.1199951171875;513611.0;205.1199951171875;2021-01-29;1611874800;98.0;-1.68%;208.6300048828125;206.82000732421875;212.38999938964844;207.0;212.50999450683594;213.3800048828125;212.10000610351562;208.5;5400100.0;210.6491673787435;211.6296157836914;-0.9804484049479072;-0.433967459915029;-0.5464809450328783;-90.48886131738301;0.02882023794616619;0.04581510965031555;-0.016994871704149362;-0.04065585413081722;0.02366098242666786;100.88;98.0;;99.0;97.0;100.0;98.0;98.0;97.0;97.0;97.0;-0.36190026438132844;4;0;4.0;0;2021-01-26;1.0;4.0;14.29647713376471;161.26259120204875;14.321376918867372;219.64963317676563;NO;YES;1.27;70;-0.82;0.88;-72;MCD;RAISING;0.00036;2006-01-03;ist23;0.0;0.0;0.0;1.0
2021-01-29;36.8203010559082;36.369998931884766;35.95000076293945;36.61009979248047;17144974.0;36.61009979248047;2021-01-29;1611874800;102.0;1.84%;35.95000076293945;35.86000061035156;36.9900016784668;36.2400016784668;36.31999969482422;36.54999923706055;36.779998779296875;36.75;39424500.0;36.326357205708824;36.508165506216194;-0.1818083005073703;-0.2536155233355994;0.0718072228282291;-56.51187966873391;-0.029808516132504164;0.019935440149173304;-0.049743956281677465;0.005272030659657855;-0.05501598694133532;100.25;102.0;;100.0;98.0;101.0;100.0;102.0;99.0;101.0;100.0;0.14048457621169852;3;0;3.0;0;2021-01-11;1.0;19.0;-0.7862444601564107;29.508415294542274;-0.9656393758955133;45.50786891587536;NO;YES;1.24;243;2.09;0.25;23;PFE;RAISING;5e-05;2006-01-03;ist24;0.0;0.0;1.0;1.0
2021-01-29;123.2300033569336;119.70999908447266;117.91000366210938;122.86000061035156;801715.0;122.86000061035156;2021-01-29;1611874800;104.0;4.20%;117.91000366210938;120.38999938964844;115.19999694824219;114.29000091552734;113.0;112.83999633789062;111.20999908447266;110.04000091552734;11295800.0;114.27333386739095;111.37149458665114;2.9018392807398072;1.9462314725261807;0.9556078082136266;-92.90253899679527;0.06657260070321534;0.08480916082402218;-0.018236560120806836;0.002816634938382805;-0.02105319505918964;97.94;104.0;;102.0;99.0;100.0;99.0;104.0;107.0;109.0;110.0;0.49630168360522164;2;0;2.0;0;2020-12-15;1.0;46.0;44.079484205255625;58.1724459709681;46.14777118368377;95.03474638289373;NO;NO;2.11;-226;10.39;-2.06;-378;ABT;RAISING;0.00014;2006-01-03;ist25;1.0;1.0;1.0;1.0
2021-01-29;266.55999755859375;260.1506042480469;265.29998779296875;260.9399108886719;2882872.0;260.9399108886719;2021-01-29;1611874800;98.0;-1.64%;277.17999267578125;265.0;282.5299987792969;272.1400146484375;272.010009765625;274.5;253.39999389648438;245.63999938964844;37647200.0;265.22749455769855;266.5999961266151;-1.3725015689165616;-4.834607518296638;3.462105949380076;-92.34239996600013;-0.012070195687097884;0.10824379735789981;-0.1203139930449977;-0.03856247212497183;-0.08175152092002586;100.11;98.0;;96.0;96.0;101.0;97.0;94.0;92.0;96.0;103.0;2.7569310767019095;2;0;2.0;0;2021-01-25;1.0;5.0;22.192704864648476;208.57433550751836;22.69673676169282;274.0715992971304;NO;YES;1.25;50;3.81;0.11;-76;FB;RAISING;0.00084;2012-05-18;ist26;0.0;1.0;0.0;1.0
2021-01-29;169.3000030517578;166.5399932861328;166.1699981689453;167.39999389648438;1310743.0;167.39999389648438;2021-01-29;1611874800;101.0;0.74%;166.1699981689453;171.8800048828125;165.00999450683594;163.02999877929688;174.0;172.77999877929688;177.00999450683594;173.42999267578125;14442500.0;171.22583134969076;174.5592293372521;-3.333397987561341;-0.7647582377463699;-2.568639749814971;-90.92440366972477;0.038793906203049504;0.15856923588873265;-0.11977532968568314;-0.17290634284346884;0.053131013157785706;96.68;101.0;;103.0;99.0;99.0;98.0;101.0;101.0;96.0;95.0;-2.7508541552769086;1;0;1.0;0;2021-01-04;-1.0;-26.0;32.66582873566523;112.920282621705;32.994911900587965;157.4458192742783;NO;YES;1.48;-59;2.68;-3.32;-192;DIS;RAISING;0.00027;2006-01-03;ist27;0.0;0.0;1.0;1.0
2021-01-29;182.8800048828125;179.60000610351562;185.0;180.67999267578125;298420.0;180.67999267578125;2021-01-29;1611874800;98.0;-2.34%;185.0;183.4199981689453;177.30999755859375;186.64999389648438;170.1999969482422;169.0399932861328;167.27000427246094;166.41000366210938;4151000.0;172.86499786376953;172.3392298771785;0.5257679865910347;-2.3489186648290064;2.874686651420041;-92.8108889424235;0.008471666334440372;0.08073630052734024;-0.07226463419289987;-0.04047964590379394;-0.031784988289105934;100.86;98.0;;99.0;105.0;99.0;99.0;98.0;102.0;106.0;108.0;2.2654983542243863;2;0;2.0;0;2021-01-27;1.0;3.0;-21.660329263016706;161.8055590082004;-21.56653312684398;243.96959235834194;NO;YES;1.12;350;9.14;0.86;122;MMM;RAISING;0.00032;2006-01-03;ist28;1.0;1.0;1.0;1.0
2021-01-29;61.2599983215332;60.7400016784668;62.54999923706055;61.084999084472656;883225.0;61.084999084472656;2021-01-29;1611874800;98.0;-2.34%;62.54999923706055;61.220001220703125;61.400001525878906;62.54999923706055;60.939998626708984;60.36000061035156;62.06999969482422;61.599998474121094;11164200.0;61.451250076293945;62.70046146099384;-1.2492113846998976;-0.9809420414460016;-0.26826934325389595;-92.08877483384389;-0.00944809257631904;0.0014512715116710066;-0.010899364087990046;-0.006956344599121428;-0.003943019488868617;102.17;98.0;;98.0;102.0;99.0;99.0;98.0;99.0;100.0;98.0;-0.42027925561975366;1;0;1.0;0;2021-01-05;-1.0;-25.0;4.740274332202674;51.34156554206268;4.333232576258013;61.611853859085265;NO;YES;1.19;8;1.2;2.17;-75;ORCL;RAISING;9e-05;2006-01-03;ist29;0.0;0.0;1.0;1.0
2021-01-29;138.32000732421875;137.13999938964844;138.11300659179688;137.8000030517578;417654.0;137.8000030517578;2021-01-29;1611874800;100.0;-0.23%;138.8300018310547;139.19000244140625;140.50999450683594;138.0399932861328;139.5;138.58999633789062;141.47999572753906;141.75999450683594;5507000.0;140.36166508992514;142.68615253155048;-2.3244874416253367;-2.0380141103369516;-0.28647333128838515;-92.41594334483385;-0.051195071656117565;0.09859435756589607;-0.14978942922201363;-0.1030832199596858;-0.046706209262327825;99.23;100.0;;100.0;98.0;99.0;100.0;99.0;98.0;99.0;97.0;-0.4301845300571283;1;0;1.0;0;2020-12-03;-1.0;-58.0;8.999295305013618;112.96044213290762;8.328574212241875;145.29851249386962;NO;YES;1.22;54;-0.17;-0.77;-63;PEP;RAISING;0.00018;2006-01-03;ist30;0.0;0.0;1.0;1.0
2021-01-29;277.05999755859375;273.67999267578125;276.1700134277344;274.8900146484375;320541.0;274.8900146484375;2021-01-29;1611874800;100.0;-0.46%;276.1700134277344;278.04998779296875;279.989990234375;274.04998779296875;279.260009765625;284.0;274.5;268.3399963378906;3462000.0;276.9324951171875;272.3357684795673;4.596726637620179;3.0553099803435404;1.5414166572766388;-90.74116117850953;-0.05262793293403168;0.0170174442413386;-0.06964537717537028;-0.047326414733983885;-0.022318962441386397;99.32;100.0;;101.0;98.0;102.0;98.0;100.0;98.0;98.0;100.0;2.288750955521942;3;0;3.0;0;2021-01-14;-1.0;-16.0;60.418958041091514;158.18439632768047;60.027297266658934;273.01878248710256;NO;YES;1.74;-6;0.62;-0.68;-217;HD;RAISING;0.00049;2006-01-03;ist31;0.0;1.0;0.0;0.0
